3.484464991530577436e+02,0.000000000000000000e+00,1.788268512657626559e+02
0.000000000000000000e+00,3.095397303387904913e+02,1.199160473539153884e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
